date,product,quantity,revenue,category
2016-03-23,Chocolate,16,1920,Snacks
2016-03-24,Chocolate,15,1800,Snacks
2016-03-25,Chocolate,18,2160,Snacks
2016-03-26,Chocolate,18,2160,Snacks
2016-03-27,Chocolate,23,2760,Snacks
2016-03-28,Chocolate,12,1440,Snacks
2016-03-29,Chocolate,17,2040,Snacks
2016-03-30,Chocolate,8,960,Snacks
2016-03-31,Chocolate,20,2400,Snacks
2016-04-01,Chocolate,15,1800,Snacks
2016-04-02,Chocolate,21,2520,Snacks
2016-04-03,Chocolate,17,2040,Snacks
2016-04-04,Chocolate,12,1440,Snacks
2016-04-05,Chocolate,17,2040,Snacks
2016-04-06,Chocolate,26,3120,Snacks
2016-04-07,Chocolate,15,1800,Snacks
2016-04-08,Chocolate,18,2160,Snacks
2016-04-09,Chocolate,12,1440,Snacks
2016-04-10,Chocolate,30,3600,Snacks
2016-04-11,Chocolate,14,1680,Snacks
2016-04-12,Chocolate,14,1680,Snacks
2016-04-13,Chocolate,23,2760,Snacks
2016-04-14,Chocolate,15,1800,Snacks
2016-04-15,Chocolate,24,2880,Snacks
2016-04-16,Chocolate,18,2160,Snacks
2016-04-17,Chocolate,24,2880,Snacks
2016-04-18,Chocolate,14,1680,Snacks
2016-04-19,Chocolate,17,2040,Snacks
2016-04-20,Chocolate,16,1920,Snacks
2016-04-21,Chocolate,21,2520,Snacks
2016-04-22,Chocolate,20,2400,Snacks
2016-04-23,Chocolate,36,4320,Snacks
2016-04-24,Chocolate,27,3240,Snacks
2016-04-25,Chocolate,20,2400,Snacks
2016-04-26,Chocolate,15,1800,Snacks
2016-04-27,Chocolate,20,2400,Snacks
2016-04-28,Chocolate,20,2400,Snacks
2016-04-29,Chocolate,20,2400,Snacks
2016-04-30,Chocolate,20,2400,Snacks
2016-05-01,Chocolate,18,2160,Snacks
2016-05-02,Chocolate,17,2040,Snacks
2016-05-03,Chocolate,21,2520,Snacks
2016-05-04,Chocolate,11,1320,Snacks
2016-05-05,Chocolate,16,1920,Snacks
2016-05-06,Chocolate,21,2520,Snacks
2016-05-07,Chocolate,15,1800,Snacks
2016-05-08,Chocolate,17,2040,Snacks
2016-05-09,Chocolate,14,1680,Snacks
2016-05-10,Chocolate,21,2520,Snacks
2016-05-11,Chocolate,24,2880,Snacks
2016-05-12,Chocolate,26,3120,Snacks
2016-05-13,Chocolate,24,2880,Snacks
2016-05-14,Chocolate,26,3120,Snacks
2016-05-15,Chocolate,24,2880,Snacks
2016-05-16,Chocolate,16,1920,Snacks
2016-05-17,Chocolate,16,1920,Snacks
2016-05-18,Chocolate,20,2400,Snacks
2016-05-19,Chocolate,23,2760,Snacks
2016-05-20,Chocolate,23,2760,Snacks
2016-05-21,Chocolate,22,2640,Snacks
2016-05-22,Chocolate,23,2760,Snacks
2016-05-23,Chocolate,18,2160,Snacks
2016-05-24,Chocolate,13,1560,Snacks
2016-05-25,Chocolate,28,3360,Snacks
2016-05-26,Chocolate,22,2640,Snacks
2016-05-27,Chocolate,21,2520,Snacks
2016-05-28,Chocolate,10,1200,Snacks
2016-05-29,Chocolate,28,3360,Snacks
2016-05-30,Chocolate,15,1800,Snacks
2016-05-31,Chocolate,26,3120,Snacks
2016-06-01,Chocolate,26,3120,Snacks
2016-06-02,Chocolate,26,3120,Snacks
2016-06-03,Chocolate,22,2640,Snacks
2016-06-04,Chocolate,23,2760,Snacks
2016-06-05,Chocolate,29,3480,Snacks
2016-06-06,Chocolate,16,1920,Snacks
2016-06-07,Chocolate,20,2400,Snacks
2016-06-08,Chocolate,18,2160,Snacks
2016-06-09,Chocolate,19,2280,Snacks
2016-06-10,Chocolate,29,3480,Snacks
2016-06-11,Chocolate,26,3120,Snacks
2016-06-12,Chocolate,29,3480,Snacks
2016-06-13,Chocolate,20,2400,Snacks
2016-06-14,Chocolate,7,840,Snacks
2016-06-15,Chocolate,21,2520,Snacks
2016-06-16,Chocolate,22,2640,Snacks
2016-06-17,Chocolate,18,2160,Snacks
2016-06-18,Chocolate,26,3120,Snacks
2016-06-19,Chocolate,28,3360,Snacks
2016-06-20,Chocolate,13,1560,Snacks
2016-06-21,Chocolate,23,2760,Snacks
2016-06-22,Chocolate,20,2400,Snacks
2016-06-23,Chocolate,9,1080,Snacks
2016-06-24,Chocolate,14,1680,Snacks
2016-06-25,Chocolate,29,3480,Snacks
2016-06-26,Chocolate,19,2280,Snacks
2016-06-27,Chocolate,16,1920,Snacks
2016-06-28,Chocolate,20,2400,Snacks
2016-06-29,Chocolate,22,2640,Snacks
2016-06-30,Chocolate,33,3960,Snacks
2016-07-01,Chocolate,29,3480,Snacks
2016-07-02,Chocolate,30,3600,Snacks
2016-07-03,Chocolate,23,2760,Snacks
2016-07-04,Chocolate,20,2400,Snacks
2016-07-05,Chocolate,21,2520,Snacks
2016-07-06,Chocolate,25,3000,Snacks
2016-07-07,Chocolate,27,3240,Snacks
2016-07-08,Chocolate,21,2520,Snacks
2016-07-09,Chocolate,24,2880,Snacks
2016-07-10,Chocolate,31,3720,Snacks
2016-07-11,Chocolate,17,2040,Snacks
2016-07-12,Chocolate,22,2640,Snacks
2016-07-13,Chocolate,14,1680,Snacks
2016-07-14,Chocolate,30,3600,Snacks
2016-07-15,Chocolate,18,2160,Snacks
2016-07-16,Chocolate,36,4320,Snacks
2016-07-17,Chocolate,22,2640,Snacks
2016-07-18,Chocolate,22,2640,Snacks
2016-07-19,Chocolate,25,3000,Snacks
2016-07-20,Chocolate,21,2520,Snacks
2016-07-21,Chocolate,26,3120,Snacks
2016-07-22,Chocolate,28,3360,Snacks
2016-07-23,Chocolate,30,3600,Snacks
2016-07-24,Chocolate,22,2640,Snacks
2016-07-25,Chocolate,17,2040,Snacks
2016-07-26,Chocolate,26,3120,Snacks
2016-07-27,Chocolate,17,2040,Snacks
2016-07-28,Chocolate,18,2160,Snacks
2016-07-29,Chocolate,33,3960,Snacks
2016-07-30,Chocolate,21,2520,Snacks
2016-07-31,Chocolate,28,3360,Snacks
2016-08-01,Chocolate,19,2280,Snacks
2016-08-02,Chocolate,13,1560,Snacks
2016-08-03,Chocolate,21,2520,Snacks
2016-08-04,Chocolate,24,2880,Snacks
2016-08-05,Chocolate,22,2640,Snacks
2016-08-06,Chocolate,28,3360,Snacks
2016-08-07,Chocolate,28,3360,Snacks
2016-08-08,Chocolate,22,2640,Snacks
2016-08-09,Chocolate,19,2280,Snacks
2016-08-10,Chocolate,27,3240,Snacks
2016-08-11,Chocolate,19,2280,Snacks
2016-08-12,Chocolate,13,1560,Snacks
2016-08-13,Chocolate,24,2880,Snacks
2016-08-14,Chocolate,24,2880,Snacks
2016-08-15,Chocolate,17,2040,Snacks
2016-08-16,Chocolate,23,2760,Snacks
2016-08-17,Chocolate,15,1800,Snacks
2016-08-18,Chocolate,22,2640,Snacks
2016-08-19,Chocolate,20,2400,Snacks
2016-08-20,Chocolate,19,2280,Snacks
2016-08-21,Chocolate,33,3960,Snacks
2016-08-22,Chocolate,19,2280,Snacks
2016-08-23,Chocolate,28,3360,Snacks
2016-08-24,Chocolate,15,1800,Snacks
2016-08-25,Chocolate,23,2760,Snacks
2016-08-26,Chocolate,23,2760,Snacks
2016-08-27,Chocolate,21,2520,Snacks
2016-08-28,Chocolate,30,3600,Snacks
2016-08-29,Chocolate,14,1680,Snacks
2016-08-30,Chocolate,14,1680,Snacks
2016-08-31,Chocolate,16,1920,Snacks
2016-09-01,Chocolate,12,1440,Snacks
2016-09-02,Chocolate,14,1680,Snacks
2016-09-03,Chocolate,22,2640,Snacks
2016-09-04,Chocolate,15,1800,Snacks
2016-09-05,Chocolate,20,2400,Snacks
2016-09-06,Chocolate,21,2520,Snacks
2016-09-07,Chocolate,16,1920,Snacks
2016-09-08,Chocolate,19,2280,Snacks
2016-09-09,Chocolate,28,3360,Snacks
2016-09-10,Chocolate,19,2280,Snacks
2016-09-11,Chocolate,26,3120,Snacks
2016-09-12,Chocolate,17,2040,Snacks
2016-09-13,Chocolate,19,2280,Snacks
2016-09-14,Chocolate,15,1800,Snacks
2016-09-15,Chocolate,24,2880,Snacks
2016-09-16,Chocolate,19,2280,Snacks
2016-09-17,Chocolate,22,2640,Snacks
2016-09-18,Chocolate,25,3000,Snacks
2016-09-19,Chocolate,14,1680,Snacks
2016-09-20,Chocolate,21,2520,Snacks
2016-09-21,Chocolate,18,2160,Snacks
2016-09-22,Chocolate,25,3000,Snacks
2016-09-23,Chocolate,19,2280,Snacks
2016-09-24,Chocolate,28,3360,Snacks
2016-09-25,Chocolate,18,2160,Snacks
2016-09-26,Chocolate,15,1800,Snacks
2016-09-27,Chocolate,23,2760,Snacks
2016-09-28,Chocolate,21,2520,Snacks
2016-09-29,Chocolate,12,1440,Snacks
2016-09-30,Chocolate,17,2040,Snacks
2016-10-01,Chocolate,18,2160,Snacks
2016-10-02,Chocolate,16,1920,Snacks
2016-10-03,Chocolate,10,1200,Snacks
2016-10-04,Chocolate,22,2640,Snacks
2016-10-05,Chocolate,8,960,Snacks
2016-10-06,Chocolate,20,2400,Snacks
2016-10-07,Chocolate,21,2520,Snacks
2016-10-08,Chocolate,24,2880,Snacks
2016-10-09,Chocolate,27,3240,Snacks
2016-10-10,Chocolate,12,1440,Snacks
2016-10-11,Chocolate,16,1920,Snacks
2016-10-12,Chocolate,17,2040,Snacks
2016-10-13,Chocolate,18,2160,Snacks
2016-10-14,Chocolate,13,1560,Snacks
2016-10-15,Chocolate,15,1800,Snacks
2016-10-16,Chocolate,21,2520,Snacks
2016-10-17,Chocolate,19,2280,Snacks
2016-10-18,Chocolate,16,1920,Snacks
2016-10-19,Chocolate,20,2400,Snacks
2016-10-20,Chocolate,13,1560,Snacks
2016-10-21,Chocolate,22,2640,Snacks
2016-10-22,Chocolate,15,1800,Snacks
2016-10-23,Chocolate,26,3120,Snacks
2016-10-24,Chocolate,15,1800,Snacks
2016-10-25,Chocolate,19,2280,Snacks
2016-10-26,Chocolate,16,1920,Snacks
2016-10-27,Chocolate,22,2640,Snacks
2016-10-28,Chocolate,26,3120,Snacks
2016-10-29,Chocolate,25,3000,Snacks
2016-10-30,Chocolate,16,1920,Snacks
2016-10-31,Chocolate,17,2040,Snacks
2016-11-01,Chocolate,17,2040,Snacks
2016-11-02,Chocolate,24,2880,Snacks
2016-11-03,Chocolate,25,3000,Snacks
2016-11-04,Chocolate,21,2520,Snacks
2016-11-05,Chocolate,18,2160,Snacks
2016-11-06,Chocolate,23,2760,Snacks
2016-11-07,Chocolate,20,2400,Snacks
2016-11-08,Chocolate,12,1440,Snacks
2016-11-09,Chocolate,13,1560,Snacks
2016-11-10,Chocolate,17,2040,Snacks
2016-11-11,Chocolate,24,2880,Snacks
2016-11-12,Chocolate,19,2280,Snacks
2016-11-13,Chocolate,21,2520,Snacks
2016-11-14,Chocolate,9,1080,Snacks
2016-11-15,Chocolate,18,2160,Snacks
2016-11-16,Chocolate,17,2040,Snacks
2016-11-17,Chocolate,14,1680,Snacks
2016-11-18,Chocolate,21,2520,Snacks
2016-11-19,Chocolate,17,2040,Snacks
2016-11-20,Chocolate,19,2280,Snacks
2016-11-21,Chocolate,11,1320,Snacks
2016-11-22,Chocolate,19,2280,Snacks
2016-11-23,Chocolate,17,2040,Snacks
2016-11-24,Chocolate,28,3360,Snacks
2016-11-25,Chocolate,19,2280,Snacks
2016-11-26,Chocolate,20,2400,Snacks
2016-11-27,Chocolate,19,2280,Snacks
2016-11-28,Chocolate,16,1920,Snacks
2016-11-29,Chocolate,21,2520,Snacks
2016-11-30,Chocolate,20,2400,Snacks
2016-12-01,Chocolate,19,2280,Snacks
2016-12-02,Chocolate,17,2040,Snacks
2016-12-03,Chocolate,15,1800,Snacks
2016-12-04,Chocolate,22,2640,Snacks
2016-12-05,Chocolate,14,1680,Snacks
2016-12-06,Chocolate,13,1560,Snacks
2016-12-07,Chocolate,14,1680,Snacks
2016-12-08,Chocolate,13,1560,Snacks
2016-12-09,Chocolate,11,1320,Snacks
2016-12-10,Chocolate,15,1800,Snacks
2016-12-11,Chocolate,22,2640,Snacks
2016-12-12,Chocolate,9,1080,Snacks
2016-12-13,Chocolate,4,480,Snacks
2016-12-14,Chocolate,18,2160,Snacks
2016-12-15,Chocolate,8,960,Snacks
2016-12-16,Chocolate,12,1440,Snacks
2016-12-17,Chocolate,17,2040,Snacks
2016-12-18,Chocolate,16,1920,Snacks
2016-12-19,Chocolate,9,1080,Snacks
2016-12-20,Chocolate,15,1800,Snacks
2016-12-21,Chocolate,8,960,Snacks
2016-12-22,Chocolate,11,1320,Snacks
2016-12-23,Chocolate,18,2160,Snacks
2016-12-24,Chocolate,23,2760,Snacks
2016-12-25,Chocolate,11,1320,Snacks
2016-12-26,Chocolate,15,1800,Snacks
2016-12-27,Chocolate,12,1440,Snacks
2016-12-28,Chocolate,19,2280,Snacks
2016-12-29,Chocolate,12,1440,Snacks
2016-12-30,Chocolate,11,1320,Snacks
2016-12-31,Chocolate,17,2040,Snacks
2017-01-01,Chocolate,25,3000,Snacks
2017-01-02,Chocolate,14,1680,Snacks
2017-01-03,Chocolate,13,1560,Snacks
2017-01-04,Chocolate,15,1800,Snacks
2017-01-05,Chocolate,15,1800,Snacks
2017-01-06,Chocolate,18,2160,Snacks
2017-01-07,Chocolate,15,1800,Snacks
2017-01-08,Chocolate,12,1440,Snacks
2017-01-09,Chocolate,17,2040,Snacks
2017-01-10,Chocolate,11,1320,Snacks
2017-01-11,Chocolate,16,1920,Snacks
2017-01-12,Chocolate,8,960,Snacks
2017-01-13,Chocolate,10,1200,Snacks
2017-01-14,Chocolate,15,1800,Snacks
2017-01-15,Chocolate,15,1800,Snacks
2017-01-16,Chocolate,7,840,Snacks
2017-01-17,Chocolate,16,1920,Snacks
2017-01-18,Chocolate,14,1680,Snacks
2017-01-19,Chocolate,17,2040,Snacks
2017-01-20,Chocolate,16,1920,Snacks
2017-01-21,Chocolate,12,1440,Snacks
2017-01-22,Chocolate,9,1080,Snacks
2017-01-23,Chocolate,11,1320,Snacks
2017-01-24,Chocolate,14,1680,Snacks
2017-01-25,Chocolate,10,1200,Snacks
2017-01-26,Chocolate,14,1680,Snacks
2017-01-27,Chocolate,12,1440,Snacks
2017-01-28,Chocolate,10,1200,Snacks
2017-01-29,Chocolate,14,1680,Snacks
2017-01-30,Chocolate,4,480,Snacks
2017-01-31,Chocolate,8,960,Snacks
2017-02-01,Chocolate,19,2280,Snacks
2017-02-02,Chocolate,10,1200,Snacks
2017-02-03,Chocolate,12,1440,Snacks
2017-02-04,Chocolate,14,1680,Snacks
2017-02-05,Chocolate,13,1560,Snacks
2017-02-06,Chocolate,17,2040,Snacks
2017-02-07,Chocolate,19,2280,Snacks
2017-02-08,Chocolate,14,1680,Snacks
2017-02-09,Chocolate,14,1680,Snacks
2017-02-10,Chocolate,6,720,Snacks
2017-02-11,Chocolate,20,2400,Snacks
2017-02-12,Chocolate,21,2520,Snacks
2017-02-13,Chocolate,9,1080,Snacks
2017-02-14,Chocolate,7,840,Snacks
2017-02-15,Chocolate,13,1560,Snacks
2017-02-16,Chocolate,10,1200,Snacks
2017-02-17,Chocolate,26,3120,Snacks
2017-02-18,Chocolate,26,3120,Snacks
2017-02-19,Chocolate,19,2280,Snacks
2017-02-20,Chocolate,9,1080,Snacks
2017-02-21,Chocolate,17,2040,Snacks
2017-02-22,Chocolate,16,1920,Snacks
2017-02-23,Chocolate,11,1320,Snacks
2017-02-24,Chocolate,22,2640,Snacks
2017-02-25,Chocolate,22,2640,Snacks
2017-02-26,Chocolate,17,2040,Snacks
2017-02-27,Chocolate,14,1680,Snacks
2017-02-28,Chocolate,15,1800,Snacks
2017-03-01,Chocolate,17,2040,Snacks
2017-03-02,Chocolate,16,1920,Snacks
2017-03-03,Chocolate,14,1680,Snacks
2017-03-04,Chocolate,17,2040,Snacks
2017-03-05,Chocolate,26,3120,Snacks
2017-03-06,Chocolate,5,600,Snacks
2017-03-07,Chocolate,9,1080,Snacks
2017-03-08,Chocolate,16,1920,Snacks
2017-03-09,Chocolate,19,2280,Snacks
2017-03-10,Chocolate,28,3360,Snacks
2017-03-11,Chocolate,20,2400,Snacks
2017-03-12,Chocolate,16,1920,Snacks
2017-03-13,Chocolate,9,1080,Snacks
2017-03-14,Chocolate,10,1200,Snacks
2017-03-15,Chocolate,15,1800,Snacks
2017-03-16,Chocolate,16,1920,Snacks
2017-03-17,Chocolate,16,1920,Snacks
2017-03-18,Chocolate,20,2400,Snacks
2017-03-19,Chocolate,14,1680,Snacks
2017-03-20,Chocolate,13,1560,Snacks
2017-03-21,Chocolate,18,2160,Snacks
2017-03-22,Chocolate,19,2280,Snacks
2017-03-23,Chocolate,16,1920,Snacks
2017-03-24,Chocolate,16,1920,Snacks
2017-03-25,Chocolate,19,2280,Snacks
2017-03-26,Chocolate,22,2640,Snacks
2017-03-27,Chocolate,15,1800,Snacks
2017-03-28,Chocolate,12,1440,Snacks
2017-03-29,Chocolate,10,1200,Snacks
2017-03-30,Chocolate,25,3000,Snacks
2017-03-31,Chocolate,24,2880,Snacks
2017-04-01,Chocolate,26,3120,Snacks
2017-04-02,Chocolate,32,3840,Snacks
2017-04-03,Chocolate,18,2160,Snacks
2017-04-04,Chocolate,21,2520,Snacks
2017-04-05,Chocolate,17,2040,Snacks
2017-04-06,Chocolate,19,2280,Snacks
2017-04-07,Chocolate,15,1800,Snacks
2017-04-08,Chocolate,25,3000,Snacks
2017-04-09,Chocolate,24,2880,Snacks
2017-04-10,Chocolate,9,1080,Snacks
2017-04-11,Chocolate,19,2280,Snacks
2017-04-12,Chocolate,22,2640,Snacks
2017-04-13,Chocolate,26,3120,Snacks
2017-04-14,Chocolate,20,2400,Snacks
2017-04-15,Chocolate,26,3120,Snacks
2017-04-16,Chocolate,29,3480,Snacks
2017-04-17,Chocolate,11,1320,Snacks
2017-04-18,Chocolate,20,2400,Snacks
2017-04-19,Chocolate,23,2760,Snacks
2017-04-20,Chocolate,19,2280,Snacks
2017-04-21,Chocolate,20,2400,Snacks
2017-04-22,Chocolate,22,2640,Snacks
2017-04-23,Chocolate,28,3360,Snacks
2017-04-24,Chocolate,15,1800,Snacks
2017-04-25,Chocolate,19,2280,Snacks
2017-04-26,Chocolate,24,2880,Snacks
2017-04-27,Chocolate,21,2520,Snacks
2017-04-28,Chocolate,20,2400,Snacks
2017-04-29,Chocolate,21,2520,Snacks
2017-04-30,Chocolate,22,2640,Snacks
2017-05-01,Chocolate,12,1440,Snacks
2017-05-02,Chocolate,17,2040,Snacks
2017-05-03,Chocolate,19,2280,Snacks
2017-05-04,Chocolate,22,2640,Snacks
2017-05-05,Chocolate,21,2520,Snacks
2017-05-06,Chocolate,16,1920,Snacks
2017-05-07,Chocolate,25,3000,Snacks
2017-05-08,Chocolate,21,2520,Snacks
2017-05-09,Chocolate,18,2160,Snacks
2017-05-10,Chocolate,18,2160,Snacks
2017-05-11,Chocolate,21,2520,Snacks
2017-05-12,Chocolate,24,2880,Snacks
2017-05-13,Chocolate,21,2520,Snacks
2017-05-14,Chocolate,30,3600,Snacks
2017-05-15,Chocolate,17,2040,Snacks
2017-05-16,Chocolate,21,2520,Snacks
2017-05-17,Chocolate,18,2160,Snacks
2017-05-18,Chocolate,21,2520,Snacks
2017-05-19,Chocolate,21,2520,Snacks
2017-05-20,Chocolate,32,3840,Snacks
2017-05-21,Chocolate,28,3360,Snacks
2017-05-22,Chocolate,22,2640,Snacks
2017-05-23,Chocolate,20,2400,Snacks
2017-05-24,Chocolate,25,3000,Snacks
2017-05-25,Chocolate,14,1680,Snacks
2017-05-26,Chocolate,19,2280,Snacks
2017-05-27,Chocolate,23,2760,Snacks
2017-05-28,Chocolate,23,2760,Snacks
2017-05-29,Chocolate,17,2040,Snacks
2017-05-30,Chocolate,20,2400,Snacks
2017-05-31,Chocolate,27,3240,Snacks
2017-06-01,Chocolate,27,3240,Snacks
2017-06-02,Chocolate,19,2280,Snacks
2017-06-03,Chocolate,27,3240,Snacks
2017-06-04,Chocolate,36,4320,Snacks
2017-06-05,Chocolate,21,2520,Snacks
2017-06-06,Chocolate,20,2400,Snacks
2017-06-07,Chocolate,21,2520,Snacks
2017-06-08,Chocolate,24,2880,Snacks
2017-06-09,Chocolate,24,2880,Snacks
2017-06-10,Chocolate,27,3240,Snacks
2017-06-11,Chocolate,25,3000,Snacks
2017-06-12,Chocolate,25,3000,Snacks
2017-06-13,Chocolate,32,3840,Snacks
2017-06-14,Chocolate,21,2520,Snacks
2017-06-15,Chocolate,22,2640,Snacks
2017-06-16,Chocolate,33,3960,Snacks
2017-06-17,Chocolate,23,2760,Snacks
2017-06-18,Chocolate,20,2400,Snacks
2017-06-19,Chocolate,19,2280,Snacks
2017-06-20,Chocolate,24,2880,Snacks
2017-06-21,Chocolate,17,2040,Snacks
2017-06-22,Chocolate,20,2400,Snacks
2017-06-23,Chocolate,24,2880,Snacks
2017-06-24,Chocolate,20,2400,Snacks
2017-06-25,Chocolate,24,2880,Snacks
2017-06-26,Chocolate,16,1920,Snacks
2017-06-27,Chocolate,16,1920,Snacks
2017-06-28,Chocolate,14,1680,Snacks
2017-06-29,Chocolate,23,2760,Snacks
2017-06-30,Chocolate,22,2640,Snacks
2017-07-01,Chocolate,26,3120,Snacks
2017-07-02,Chocolate,26,3120,Snacks
2017-07-03,Chocolate,18,2160,Snacks
2017-07-04,Chocolate,23,2760,Snacks
2017-07-05,Chocolate,22,2640,Snacks
2017-07-06,Chocolate,26,3120,Snacks
2017-07-07,Chocolate,21,2520,Snacks
2017-07-08,Chocolate,25,3000,Snacks
2017-07-09,Chocolate,23,2760,Snacks
2017-07-10,Chocolate,18,2160,Snacks
2017-07-11,Chocolate,12,1440,Snacks
2017-07-12,Chocolate,22,2640,Snacks
2017-07-13,Chocolate,23,2760,Snacks
2017-07-14,Chocolate,20,2400,Snacks
2017-07-15,Chocolate,37,4440,Snacks
2017-07-16,Chocolate,25,3000,Snacks
2017-07-17,Chocolate,21,2520,Snacks
2017-07-18,Chocolate,19,2280,Snacks
2017-07-19,Chocolate,16,1920,Snacks
2017-07-20,Chocolate,29,3480,Snacks
2017-07-21,Chocolate,17,2040,Snacks
2017-07-22,Chocolate,26,3120,Snacks
2017-07-23,Chocolate,21,2520,Snacks
2017-07-24,Chocolate,23,2760,Snacks
2017-07-25,Chocolate,25,3000,Snacks
2017-07-26,Chocolate,22,2640,Snacks
2017-07-27,Chocolate,25,3000,Snacks
2017-07-28,Chocolate,28,3360,Snacks
2017-07-29,Chocolate,27,3240,Snacks
2017-07-30,Chocolate,22,2640,Snacks
2017-07-31,Chocolate,11,1320,Snacks
2017-08-01,Chocolate,18,2160,Snacks
2017-08-02,Chocolate,13,1560,Snacks
2017-08-03,Chocolate,22,2640,Snacks
2017-08-04,Chocolate,21,2520,Snacks
2017-08-05,Chocolate,18,2160,Snacks
2017-08-06,Chocolate,21,2520,Snacks
2017-08-07,Chocolate,15,1800,Snacks
2017-08-08,Chocolate,16,1920,Snacks
2017-08-09,Chocolate,20,2400,Snacks
2017-08-10,Chocolate,19,2280,Snacks
2017-08-11,Chocolate,25,3000,Snacks
2017-08-12,Chocolate,25,3000,Snacks
2017-08-13,Chocolate,25,3000,Snacks
2017-08-14,Chocolate,22,2640,Snacks
2017-08-15,Chocolate,16,1920,Snacks
2017-08-16,Chocolate,21,2520,Snacks
2017-08-17,Chocolate,21,2520,Snacks
2017-08-18,Chocolate,27,3240,Snacks
2017-08-19,Chocolate,19,2280,Snacks
2017-08-20,Chocolate,26,3120,Snacks
2017-08-21,Chocolate,15,1800,Snacks
2017-08-22,Chocolate,21,2520,Snacks
2017-08-23,Chocolate,25,3000,Snacks
2017-08-24,Chocolate,24,2880,Snacks
2017-08-25,Chocolate,18,2160,Snacks
2017-08-26,Chocolate,19,2280,Snacks
2017-08-27,Chocolate,28,3360,Snacks
2017-08-28,Chocolate,19,2280,Snacks
2017-08-29,Chocolate,16,1920,Snacks
2017-08-30,Chocolate,18,2160,Snacks
2017-08-31,Chocolate,24,2880,Snacks
2017-09-01,Chocolate,26,3120,Snacks
2017-09-02,Chocolate,25,3000,Snacks
2017-09-03,Chocolate,23,2760,Snacks
2017-09-04,Chocolate,17,2040,Snacks
2017-09-05,Chocolate,7,840,Snacks
2017-09-06,Chocolate,19,2280,Snacks
2017-09-07,Chocolate,25,3000,Snacks
2017-09-08,Chocolate,12,1440,Snacks
2017-09-09,Chocolate,26,3120,Snacks
2017-09-10,Chocolate,23,2760,Snacks
2017-09-11,Chocolate,13,1560,Snacks
2017-09-12,Chocolate,17,2040,Snacks
2017-09-13,Chocolate,20,2400,Snacks
2017-09-14,Chocolate,18,2160,Snacks
2017-09-15,Chocolate,18,2160,Snacks
2017-09-16,Chocolate,22,2640,Snacks
2017-09-17,Chocolate,25,3000,Snacks
2017-09-18,Chocolate,14,1680,Snacks
2017-09-19,Chocolate,18,2160,Snacks
2017-09-20,Chocolate,16,1920,Snacks
2017-09-21,Chocolate,16,1920,Snacks
2017-09-22,Chocolate,20,2400,Snacks
2017-09-23,Chocolate,28,3360,Snacks
2017-09-24,Chocolate,35,4200,Snacks
2017-09-25,Chocolate,14,1680,Snacks
2017-09-26,Chocolate,15,1800,Snacks
2017-09-27,Chocolate,19,2280,Snacks
2017-09-28,Chocolate,21,2520,Snacks
2017-09-29,Chocolate,18,2160,Snacks
2017-09-30,Chocolate,19,2280,Snacks
2017-10-01,Chocolate,20,2400,Snacks
2017-10-02,Chocolate,15,1800,Snacks
2017-10-03,Chocolate,22,2640,Snacks
2017-10-04,Chocolate,15,1800,Snacks
2017-10-05,Chocolate,19,2280,Snacks
2017-10-06,Chocolate,22,2640,Snacks
2017-10-07,Chocolate,19,2280,Snacks
2017-10-08,Chocolate,20,2400,Snacks
2017-10-09,Chocolate,14,1680,Snacks
2017-10-10,Chocolate,14,1680,Snacks
2017-10-11,Chocolate,17,2040,Snacks
2017-10-12,Chocolate,12,1440,Snacks
2017-10-13,Chocolate,14,1680,Snacks
2017-10-14,Chocolate,28,3360,Snacks
2017-10-15,Chocolate,18,2160,Snacks
2017-10-16,Chocolate,12,1440,Snacks
2017-10-17,Chocolate,13,1560,Snacks
2017-10-18,Chocolate,21,2520,Snacks
2017-10-19,Chocolate,11,1320,Snacks
2017-10-20,Chocolate,22,2640,Snacks
2017-10-21,Chocolate,31,3720,Snacks
2017-10-22,Chocolate,19,2280,Snacks
2017-10-23,Chocolate,16,1920,Snacks
2017-10-24,Chocolate,12,1440,Snacks
2017-10-25,Chocolate,23,2760,Snacks
2017-10-26,Chocolate,26,3120,Snacks
2017-10-27,Chocolate,22,2640,Snacks
2017-10-28,Chocolate,16,1920,Snacks
2017-10-29,Chocolate,21,2520,Snacks
2017-10-30,Chocolate,14,1680,Snacks
2017-10-31,Chocolate,17,2040,Snacks
2017-11-01,Chocolate,11,1320,Snacks
2017-11-02,Chocolate,18,2160,Snacks
2017-11-03,Chocolate,15,1800,Snacks
2017-11-04,Chocolate,21,2520,Snacks
2017-11-05,Chocolate,28,3360,Snacks
2017-11-06,Chocolate,15,1800,Snacks
2017-11-07,Chocolate,17,2040,Snacks
2017-11-08,Chocolate,18,2160,Snacks
2017-11-09,Chocolate,16,1920,Snacks
2017-11-10,Chocolate,15,1800,Snacks
2017-11-11,Chocolate,22,2640,Snacks
2017-11-12,Chocolate,28,3360,Snacks
2017-11-13,Chocolate,12,1440,Snacks
2017-11-14,Chocolate,15,1800,Snacks
2017-11-15,Chocolate,19,2280,Snacks
2017-11-16,Chocolate,19,2280,Snacks
2017-11-17,Chocolate,20,2400,Snacks
2017-11-18,Chocolate,26,3120,Snacks
2017-11-19,Chocolate,20,2400,Snacks
2017-11-20,Chocolate,15,1800,Snacks
